Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
45	1	i just want to cover it up until the coroner gets here.	Explain	00:04:23,313	00:04:27,217	superstore	Glenn
45	2	i know we don't specifically promise no dead bodies, but we shouldn't have to.	Explain	00:04:29,519	00:04:33,991	superstore	Glenn
45	3	fine, just don't go touching the body.	Inform	00:04:34,024	00:04:36,326	superstore	Dina
45	4	i wasn't going to.	UNK	00:04:36,359	00:04:37,961	superstore	Jonah
45	5	no, i just wouldn't do that.	Oppose	00:04:39,362	00:04:41,231	superstore	Jonah
45	6	uh, because i said you can't.	Explain	00:04:41,264	00:04:42,900	superstore	Dina
45	7	why would i-i'm gonna let you have this one.	UNK	00:04:42,933	00:04:45,235	superstore	Jonah
45	8	all right, well, that should hold.	Agree	00:04:46,904	00:04:49,239	superstore	Glenn
45	9	is this worse?	Doubt	00:04:55,178	00:04:56,947	superstore	Glenn
45	10	i feel like it is.	UNK	00:04:56,980	00:04:58,849	superstore	Glenn
48	0	like he's a dead employee.	Joke	00:07:34,704	00:07:36,339	superstore	superstore person1
48	1	no.	Oppose	00:07:37,674	00:07:39,142	superstore	Glenn
48	2	this is not a halloween display.	Oppose	00:07:39,176	00:07:41,378	superstore	Glenn
48	3	you crack me up.	UNK	00:07:43,981	00:07:45,348	superstore	Dina
48	4	it must be so much fun working there.	UNK	00:07:45,382	00:07:47,350	superstore	Dina
48	5	okay, talk to you later.	UNK	00:07:47,384	00:07:49,286	superstore	Dina
48	6	that was the coroner's office.	Inform	00:07:49,319	00:07:51,021	superstore	Dina
48	7	who cares? they're all the same.	UNK	00:07:54,992	00:07:56,426	superstore	Dina
48	8	the point is, they're not gonna be here for a while.	Emphasize	00:07:56,459	00:07:58,728	superstore	Dina
48	9	oh, come on.	Complain	00:07:58,761	00:08:00,097	superstore	Glenn
48	10	i don't know, jodi.	UNK	00:08:03,000	00:08:04,467	superstore	Dina
48	11	i didn't ask the man every little question in the world.	UNK	00:08:04,501	00:08:06,369	superstore	Dina
49	0	oh, thanks.	Thank	00:08:32,162	00:08:34,131	superstore	Kelly
49	1	so, uh...	UNK	00:08:37,067	00:08:39,269	superstore	Kelly
49	2	i thought you took your lunch break already?	UNK	00:08:44,174	00:08:45,708	superstore	Jonah
49	3	what do we got here, the lunch police?	Joke	00:08:45,742	00:08:47,477	superstore	Amy
49	4	take me downtown, officer bumblebee.	Joke	00:08:49,179	00:08:50,780	superstore	Amy
49	5	kelly, could you jump on register four?	Arrange	00:08:54,317	00:08:56,419	superstore	Amy
49	6	yeah.	Acknowledge	00:09:05,362	00:09:07,464	superstore	Amy
49	7	sure, no, yeah. i, um...	UNK	00:09:07,497	00:09:09,432	superstore	Kelly
49	8	i guess i can eat this on the way.	Leave	00:09:09,466	00:09:12,102	superstore	Kelly
49	9	yup, that's why they're made to go.	Explain	00:09:12,135	00:09:15,072	superstore	Amy
49	10	uh-oh, phone police.	Joke	00:09:18,508	00:09:20,510	superstore	Amy
49	11	you'll never take me alive.	Leave	00:09:22,345	00:09:24,047	superstore	Amy
50	1	there is something there that is extremely disturbing, and it may frighten you.	Inform	00:09:41,498	00:09:46,769	superstore	Glenn
50	3	they're going the wrong way. yeah.	UNK	00:09:51,774	00:09:53,743	superstore	Glenn
50	4	please, listen to me.	Inform	00:09:57,280	00:09:59,249	superstore	Glenn
50	5	the housewares section is very, very scary.	Inform	00:09:59,282	00:10:03,086	superstore	Glenn
50	6	it will give you nightmares.	Warn	00:10:03,120	00:10:05,222	superstore	Glenn
50	7	turn back before it's too late.	Warn	00:10:05,255	00:10:07,357	superstore	Glenn
50	8	no. no, no.	Oppose	00:10:22,439	00:10:24,441	superstore	Jonah
50	9	you--you--you've been warned.	Inform	00:10:24,474	00:10:25,808	superstore	Glenn
50	10	okay.	Acknowledge	00:10:25,842	00:10:26,876	superstore	Jonah
52	0	with sal's passport?	Taunt	00:11:16,393	00:11:18,328	superstore	Nico
52	1	i am a master at make-up.	Flaunt	00:11:18,361	00:11:20,230	superstore	Cheyenne
52	2	if i can make elias look like dame edna, i can make you look like sal.	Flaunt	00:11:20,263	00:11:24,467	superstore	Cheyenne
52	3	wait, why did elias want to be dame edna?	Doubt	00:11:24,501	00:11:26,369	superstore	Nico
52	4	i mean...	UNK	00:11:28,271	00:11:29,606	superstore	Nico
52	5	although me just being here is illegal so it kind of cancels out.	Explain	00:11:31,374	00:11:35,278	superstore	Nico
52	6	i think...we should...	Agree	00:11:37,347	00:11:39,482	superstore	Nico
52	7	oh, my god, this is going to be so fun.	UNK	00:11:41,384	00:11:43,453	superstore	Cheyenne
52	8	we agreed on a kitty cat.	Complain	00:11:46,223	00:11:47,524	superstore	superstore person1
52	9	she is a kitty cat.	UNK	00:11:47,557	00:11:49,592	superstore	Cheyenne
53	0	she saw the match before i could get her phone.	Inform	00:12:04,574	00:12:06,876	superstore	Amy
53	1	oh, okay, we need to  freaky friday  this.	Joke	00:12:06,909	00:12:08,611	superstore	Garrett
53	2	you need to find a cursed object, have a whirlwind romance with her, but then learn an important life lesson.	Advise	00:12:08,645	00:12:14,251	superstore	Garrett
53	3	oh, no.	UNK	00:12:18,388	00:12:19,589	superstore	Amy
53	4	she sent him a wink.	Inform	00:12:19,622	00:12:20,990	superstore	Amy
53	5	i know it's you, amy. it's all cool.	UNK	00:12:29,299	00:12:30,267	superstore	Amy
53	6	i have to squash this before jonah finds out.	UNK	00:12:32,502	00:12:34,637	superstore	Amy
53	7	yeah, as long as they never run into each other in the store they both work in.	Agree	00:12:52,289	00:12:55,692	superstore	Garrett
53	8	there are, like, dozens of aisles.	UNK	00:12:57,560	00:13:00,530	superstore	Amy
56	0	you seem good.	Care	00:15:42,725	00:15:44,727	superstore	Kelly
56	1	i had a bar this morning with like 20 grams of protein.	Explain	00:15:46,195	00:15:49,031	superstore	Jonah
56	2	no, no listen to your body.	Oppose	00:15:50,467	00:15:51,668	superstore	Kelly
56	3	yeah.	Agree	00:15:51,701	00:15:53,202	superstore	Jonah
56	4	oh, no, no, i'm fine.	Oppose	00:15:54,737	00:15:56,539	superstore	Jonah
56	5	yes.	Agree	00:15:57,840	00:15:59,709	superstore	Kelly
56	6	you are so strong.	Praise	00:15:59,742	00:16:02,445	superstore	Kelly
56	7	and i also think you are so brave.	Praise	00:16:02,479	00:16:05,214	superstore	Kelly
56	8	thank you.	Thank	00:16:05,247	00:16:07,083	superstore	Jonah
57	0	so you'll have to do the make-up yourself for the trip back.	Inform	00:16:07,116	00:16:11,020	superstore	Cheyenne
57	1	or you could just stay like this the whole time.	Advise	00:16:11,053	00:16:13,122	superstore	Cheyenne
57	2	what? i was just saying she had really great skin.	Explain	00:16:20,797	00:16:24,200	superstore	superstore person2
57	3	huh.	UNK	00:16:24,233	00:16:25,668	superstore	Cheyenne
57	4	uh-huh. sure.	UNK	00:16:33,843	00:16:35,144	superstore	superstore person2
57	5	that's stupid.	Taunt	00:16:39,048	00:16:41,584	superstore	superstore person2
57	6	i just think it feels really good and firm on my tongue.	Explain	00:16:44,854	00:16:48,658	superstore	superstore person2
58	0	i don't know why you don't have a gurney.	UNK	00:16:49,692	00:16:51,761	superstore	Dina
58	1	yeah, i was gonna get one, but they're like a hundred bucks.	Explain	00:16:51,794	00:16:54,230	superstore	superstore person3
58	2	ah, budget cuts.	UNK	00:16:54,263	00:16:56,032	superstore	Dina
58	3	thank you, governor greitens.	Thank	00:16:56,065	00:16:57,767	superstore	Dina
58	4	so where am i supposed to put thing?	UNK	00:16:57,800	00:16:59,836	superstore	superstore person3
58	5	well, where you normally put it.	UNK	00:16:59,869	00:17:02,839	superstore	Glenn
58	6	i guess i could put it on my lawn.	Advise	00:17:02,872	00:17:05,608	superstore	superstore person3
58	7	i guess.	UNK	00:17:05,642	00:17:06,743	superstore	Glenn
58	8	chuck, what are you doing?	Care	00:17:06,776	00:17:08,110	superstore	superstore person4
58	9	hummus?	UNK	00:17:09,679	00:17:11,213	superstore	Glenn
60	0	how could i humiliate you?	Doubt	00:17:47,950	00:17:48,918	superstore	Jonah
60	1	i barely talk to you.	Explain	00:17:48,951	00:17:49,919	superstore	Jonah
60	2	hey, guys.	Greet	00:17:49,952	00:17:51,053	superstore	Amy
60	4	you know what, kelly, i feel like i cut your break short.	Apologise	00:17:52,121	00:17:55,124	superstore	Amy
60	5	this guy's playing mind games with me all day.	Criticize	00:17:58,728	00:18:01,698	superstore	Kelly
60	6	i would never do that.	Oppose	00:18:01,731	00:18:02,999	superstore	Jonah
60	7	i'm an ally.	Emphasize	00:18:03,032	00:18:04,200	superstore	Jonah
60	8	then explain all those texts!	UNK	00:18:04,233	00:18:06,002	superstore	Kelly
60	9	i never texted you.	Oppose	00:18:06,035	00:18:08,838	superstore	Jonah
60	10	stop lying!	Prevent	00:18:08,871	00:18:11,741	superstore	Kelly
60	11	it was me. i did it.	Explain	00:18:15,945	00:18:16,946	superstore	Amy
60	12	i took jonah's phone, and i was messing around.	Explain	00:18:16,979	00:18:19,181	superstore	Amy
60	13	and i accidently swiped right, and i just couldn't stop myself.	Explain	00:18:19,215	00:18:22,284	superstore	Amy
60	14	and garrett had something to do with it too.	Inform	00:18:22,318	00:18:23,986	superstore	Amy
60	15	oh.	UNK	00:18:43,906	00:18:45,241	superstore	Amy
60	16	you--that...	UNK	00:18:47,076	00:18:49,779	superstore	Amy
61	0	uh, you know, it's fine.	Comfort	00:19:07,163	00:19:09,732	superstore	superstore person2
61	1	we have a nine right here.	UNK	00:19:09,766	00:19:12,034	superstore	superstore person2
61	2	what are you doing?	UNK	00:19:16,372	00:19:18,741	superstore	superstore person1
61	3	i'm sorry.	Apologise	00:19:18,775	00:19:20,009	superstore	superstore person2
61	4	oh, god. uh...	Leave	00:19:21,310	00:19:24,747	superstore	superstore person2
62	0	you look adorable.	Praise	00:19:29,118	00:19:31,287	superstore	Cheyenne
62	1	okay, here. take it.	Arrange	00:19:31,320	00:19:33,856	superstore	superstore person2
62	2	destroy it, douse it with holy water, and set it on fire.	Arrange	00:19:33,890	00:19:36,092	superstore	superstore person2
62	3	what about the wedding?	UNK	00:19:36,125	00:19:37,293	superstore	Cheyenne
62	4	i'm not going, okay?	Oppose	00:19:37,326	00:19:38,294	superstore	superstore person2
62	5	it's not worth it.	Complain	00:19:38,327	00:19:39,929	superstore	superstore person2
62	6	i don't like what's happening to me.	Complain	00:19:39,962	00:19:41,831	superstore	superstore person2
62	7	i need to wash this all off before it's too late.	Leave	00:19:41,864	00:19:43,766	superstore	superstore person2
62	8	this happened to my uncle once.	UNK	00:19:43,800	00:19:46,135	superstore	superstore person2
65	0	hey. dina, is something wrong?	Care	00:00:06,474	00:00:08,709	superstore	Glenn
65	1	you know the rules. no religious crap in the store.	Criticize	00:00:08,742	00:00:10,678	superstore	Dina
65	2	religious cr-oh, this?	UNK	00:00:10,711	00:00:12,780	superstore	Glenn
65	3	this is just a winter barn display.	Introduce	00:00:12,813	00:00:16,016	superstore	Glenn
65	4	with a baby jesus and three wise men?	Taunt	00:00:16,049	00:00:17,585	superstore	Dina
65	5	that is a normal barn baby and three men of average intelligence.	Introduce	00:00:17,618	00:00:22,456	superstore	Glenn
65	6	oh, wow. well, i feel foolish.	Taunt	00:00:25,759	00:00:28,696	superstore	Dina
65	7	i can't believe that i thought this guy was a wise man.	Taunt	00:00:30,531	00:00:33,601	superstore	Dina
65	8	you're not that stupid.	Oppose	00:00:36,036	00:00:37,705	superstore	Glenn
65	9	i mean, i guess if this was someone from the bible, you'd probably be pretty upset if i did this.	Explain	00:00:37,738	00:00:43,243	superstore	Dina
65	10	and i-i guess then you'd also be upset if i did this.	UNK	00:00:48,616	00:00:51,485	superstore	Dina
65	11	guess that brings us to this little gentleman.	UNK	00:00:59,327	00:01:01,329	superstore	Dina
65	12	she...could...go... all...the...way!	UNK	00:01:06,467	00:01:09,770	superstore	Dina
65	13	wait, give me that! that's baby jesus!	Prevent	00:01:09,803	00:01:11,839	superstore	Glenn
65	14	you leave him alone, you monster!	UNK	00:01:13,807	00:01:16,377	superstore	Glenn
69	0	oh, great.	Praise	00:04:17,868	00:04:19,570	superstore	Marcus
69	1	narc alert. oh, it's the fun police.	Taunt	00:04:19,603	00:04:21,905	superstore	superstore person1
69	2	why would you just assume i'm gonna turn you in?	UNK	00:04:23,841	00:04:25,609	superstore	Amy
69	3	i mean, it's nothing personal, but--	Explain	00:04:25,643	00:04:27,277	superstore	superstore person1
69	4	yeah, you just always act all lame and stuff.	Criticize	00:04:27,310	00:04:29,513	superstore	Marcus
69	5	all right, well, would a narc do this?	UNK	00:04:35,819	00:04:39,590	superstore	Amy
69	6	that was the tiniest sip i've ever seen.	Taunt	00:04:41,024	00:04:42,793	superstore	superstore person1
69	7	i mean, now you're just stealing my alcohol.	Criticize	00:04:51,134	00:04:54,638	superstore	Marcus
70	0	oh, hey, man. merry christmas.	Greet	00:04:56,006	00:04:59,076	superstore	Garrett
70	1	oh, wow. thank you, garrett.	Thank	00:04:59,109	00:05:01,845	superstore	Jonah
70	2	this is-  i know things have been a little tense lately.	UNK	00:05:01,879	00:05:07,551	superstore	Jonah
70	3	and i guess, you know, when you work with someone you also live with, things can be a little-oh, is that a-is this a bath mat?	Confirm	00:05:07,585	00:05:14,825	superstore	Jonah
70	4	yeah, i just figured it'd be something you could use based on the puddles by the shower.	Explain	00:05:14,858	00:05:19,930	superstore	Garrett
70	6	you know, i haven't bought your gift yet.	UNK	00:05:25,102	00:05:27,004	superstore	Jonah
70	7	you know? so you don't--you don't have every time i make the tiniest peep.	UNK	00:05:30,808	00:05:35,345	superstore	Jonah
70	8	or you could save some money and just quit it with the harmonica lessons on youtube.	Advise	00:05:35,378	00:05:39,149	superstore	Garrett
70	9	yeah, it would be. mm-hmm. yeah.	Agree	00:05:42,019	00:05:43,921	superstore	Jonah
70	10	it could be. yeah.	UNK	00:05:45,723	00:05:47,124	superstore	Jonah
72	0	which is why i lay my shoes on their side so that the soles don't touch the fabric.	Explain	00:09:02,319	00:09:07,424	superstore	Jonah
72	1	oh, you know, i think you're working too hard.	Taunt	00:09:07,457	00:09:08,992	superstore	Garrett
72	2	why don't you just take off your shoes?	Advise	00:09:09,026	00:09:10,794	superstore	Garrett
72	3	there's a dad here with his kid, asking where the store santa is.	Inform	00:09:12,329	00:09:15,432	superstore	Kelly
72	4	tell him to check the drunk tank.	Arrange	00:09:15,465	00:09:17,300	superstore	Garrett
72	5	apparently santa's christmas cheer level was at a.08.	UNK	00:09:17,334	00:09:20,237	superstore	Garrett
72	6	guys, they drove an hour to get here.	Inform	00:09:26,243	00:09:29,479	superstore	Kelly
73	0	glenn, it's not like i hate christmas or anything.	Explain	00:10:27,370	00:10:29,339	superstore	Nico
73	1	so  winter wonderland  is okay, and-you want to see what christmas is all about?	Invite	00:10:31,008	00:10:38,315	superstore	Glenn
73	2	come here. glenn-excuse me.	UNK	00:10:38,348	00:10:42,385	superstore	Glenn
73	3	sorry, we're making up for lost time.	Explain	00:10:44,554	00:10:46,890	superstore	superstore person2
73	4	oh, no, no, no. kiss away.	Oppose	00:10:46,924	00:10:48,391	superstore	Glenn
73	5	it must be christmas moments like this that get you through your next tour.	UNK	00:10:48,425	00:10:53,430	superstore	Glenn
73	6	oh, there won't be a next tour.	Oppose	00:10:53,463	00:10:55,665	superstore	superstore person3
73	7	i...	UNK	00:10:58,035	00:11:00,403	superstore	superstore person2
73	8	okay, i was smoking something i did not know was meth.	Explain	00:11:00,437	00:11:03,540	superstore	superstore person2
73	9	hey, uh, thank you for your service.	Thank	00:11:21,058	00:11:23,026	superstore	Nico
73	11	there's cocoa in aisle nine.	Inform	00:11:26,363	00:11:27,697	superstore	Glenn
74	0	i mean, it's just-it's messed up.	Complain	00:11:58,361	00:11:59,662	superstore	Amy
74	1	i'm just gonna say it. men are from mars.	Taunt	00:12:01,564	00:12:04,401	superstore	Dina
74	2	i just came up with that.	UNK	00:12:04,434	00:12:05,602	superstore	Dina
74	3	do you know what i feel like i should do?	UNK	00:12:07,404	00:12:09,072	superstore	Amy
74	4	i feel like it's a good idea to, like, go down there.	UNK	00:12:09,106	00:12:12,142	superstore	Amy
74	5	yeah. that's exactly what i was thinking.	Agree	00:12:15,545	00:12:17,480	superstore	Amy
74	6	no. no, no, no, no, no, no. you should not go over there.	Prevent	00:12:17,514	00:12:22,185	superstore	Dina
74	7	we should all go over there.	Advise	00:12:22,219	00:12:24,387	superstore	Dina
74	8	yeah, just always assume we're talking about bridgett's house.	Agree	00:12:26,123	00:12:28,758	superstore	Dina
74	9	because i try not to drive if i've had more than six.	Explain	00:12:33,663	00:12:36,599	superstore	Cheyenne
74	10	oh, yeah, i should not be getting behind the wheel of a car right now.	Agree	00:12:36,633	00:12:40,437	superstore	Dina
75	0	three owls? news flash--	UNK	00:13:30,087	00:13:32,422	superstore	Dina
75	1	i'm gonna do this. i'm gonna go knock on the door.	Plan	00:13:36,826	00:13:39,329	superstore	Amy
75	2	great, and then what?	UNK	00:13:39,362	00:13:41,698	superstore	Cheyenne
75	3	and then...	UNK	00:13:43,200	00:13:44,734	superstore	Cheyenne
75	4	oh, my god. this is a mistake.	Complain	00:13:59,216	00:14:01,751	superstore	Amy
75	5	but not today.	Oppose	00:14:04,154	00:14:05,455	superstore	Amy
75	6	oh, no, no, no. today's gonna be a mess.	Oppose	00:14:05,488	00:14:08,158	superstore	Dina
75	7	we got to go. we got to go.	Leave	00:14:09,459	00:14:11,428	superstore	Amy
75	8	oh, my god. my battery's dead.	Complain	00:14:16,199	00:14:17,667	superstore	Amy
75	10	what, are you kidding me? i don't weigh 150 pounds.	UNK	00:14:24,907	00:14:27,444	superstore	Amy
